Date,Adj Close
2021-01-07,1225.678101
2021-01-08,1224.197144
2021-01-09,1281.077271
2021-01-10,1262.246704
2021-01-11,1090.145386
2021-01-12,1043.434570
2021-01-13,1130.739380
2021-01-14,1218.453003
2021-01-15,1171.834595
2021-01-16,1233.537598
2021-01-17,1230.172241
2021-01-18,1257.279541
2021-01-19,1377.295898
2021-01-20,1382.274048
2021-01-21,1121.570923
2021-01-22,1236.512207
2021-01-23,1230.990601
2021-01-24,1391.609375
2021-01-25,1324.414795
2021-01-26,1357.058105
2021-01-27,1253.187134
2021-01-28,1298.101807
2021-01-29,1382.522827
2021-01-30,1376.115479
2021-01-31,1314.986206
2021-02-01,1369.040527
2021-02-02,1515.193726
2021-02-03,1660.909546
2021-02-04,1594.762695
2021-02-05,1718.650879
2021-02-06,1677.846802
2021-02-07,1614.227783
2021-02-08,1746.616821
2021-02-09,1768.035034
2021-02-10,1744.243408
2021-02-11,1783.797974
2021-02-12,1843.532593
2021-02-13,1814.109863
2021-02-14,1805.084106
2021-02-15,1779.791016
2021-02-16,1781.067505
2021-02-17,1848.458252
2021-02-18,1937.449219
2021-02-19,1960.164795
2021-02-20,1919.534058
2021-02-21,1935.601074
2021-02-22,1781.992920
2021-02-23,1570.203979
2021-02-24,1626.575684
2021-02-25,1475.703735
2021-02-26,1446.033691
2021-02-27,1459.973145
2021-02-28,1416.048950
2021-03-01,1564.707642
2021-03-02,1492.608765
2021-03-03,1575.853149
2021-03-04,1541.914307
2021-03-05,1533.275024
2021-03-06,1654.741577
2021-03-07,1723.153809
2021-03-08,1834.727905
2021-03-09,1868.048828
2021-03-10,1799.166260
2021-03-11,1826.194946
2021-03-12,1772.102417
2021-03-13,1924.685425
2021-03-14,1854.564331
2021-03-15,1791.702271
2021-03-16,1806.971802
2021-03-17,1823.449341
2021-03-18,1782.855103
2021-03-19,1817.624146
2021-03-20,1812.634644
2021-03-21,1788.217041
2021-03-22,1691.333984
2021-03-23,1678.650146
2021-03-24,1593.413452
2021-03-25,1595.359253
2021-03-26,1702.842041
2021-03-27,1716.494629
2021-03-28,1691.355957
2021-03-29,1819.684937
2021-03-30,1846.033691
2021-03-31,1918.362061
2021-04-01,1977.276855
2021-04-02,2143.225586
2021-04-03,2028.422485
2021-04-04,2093.122803
2021-04-05,2107.887207
2021-04-06,2118.378906
2021-04-07,1971.077271
2021-04-08,2088.573730
2021-04-09,2072.108887
2021-04-10,2135.942139
2021-04-11,2157.656982
2021-04-12,2139.353271
2021-04-13,2299.187744
2021-04-14,2435.104980
2021-04-15,2519.116211
2021-04-16,2431.946533
2021-04-17,2344.895020
2021-04-18,2237.136963
2021-04-19,2166.188721
2021-04-20,2330.210938
2021-04-21,2364.751709
2021-04-22,2403.535156
2021-04-23,2363.586182
2021-04-24,2211.625732
2021-04-25,2316.059570
2021-04-26,2534.481689
2021-04-27,2662.865234
2021-04-28,2746.380127
2021-04-29,2756.876953
2021-04-30,2773.207031
2021-05-01,2945.892822
2021-05-02,2952.056152
2021-05-03,3431.086182
2021-05-04,3253.629395
2021-05-05,3522.783203
2021-05-06,3490.880371
2021-05-07,3484.729004
2021-05-08,3902.647705
2021-05-09,3928.844727
2021-05-10,3952.293945
2021-05-11,4168.701172
2021-05-12,3785.848633
2021-05-13,3715.148438
2021-05-14,4079.057373
2021-05-15,3638.122070
2021-05-16,3587.506104
2021-05-17,3282.397705
2021-05-18,3380.070068
2021-05-19,2460.679199
2021-05-20,2784.294189
2021-05-21,2430.621338
2021-05-22,2295.705566
2021-05-23,2109.579834
2021-05-24,2643.591064
2021-05-25,2706.628906
2021-05-26,2888.698730
2021-05-27,2736.488525
2021-05-28,2419.906250
2021-05-29,2279.514160
2021-05-30,2390.305420
2021-05-31,2714.945313
2021-06-01,2633.518311
2021-06-02,2706.125000
2021-06-03,2855.126465
2021-06-04,2688.195068
2021-06-05,2630.576904
2021-06-06,2715.092773
2021-06-07,2590.263184
2021-06-08,2517.438721
2021-06-09,2608.267090
2021-06-10,2471.518555
2021-06-11,2353.768799
2021-06-12,2372.484375
2021-06-13,2508.391602
2021-06-14,2537.891113
2021-06-15,2610.936768
2021-06-16,2367.663574
2021-06-17,2372.001953
2021-06-18,2231.733154
2021-06-19,2178.499023
2021-06-20,2246.364502
2021-06-21,1888.447510
2021-06-22,1874.950073
2021-06-23,1989.736328
2021-06-24,1988.456299
2021-06-25,1813.217285
2021-06-26,1829.239258
2021-06-27,1978.894653
2021-06-28,2079.657471
2021-06-29,2160.768311
2021-06-30,2274.547607
2021-07-01,2113.605469
2021-07-02,2150.040283
2021-07-03,2226.114258
2021-07-04,2321.724121
2021-07-05,2198.582520
2021-07-06,2324.679443
2021-07-07,2315.161865
2021-07-08,2120.026367
2021-07-09,2146.692383
2021-07-10,2111.403564
2021-07-11,2139.664795
2021-07-12,2036.721069
2021-07-13,1940.083984
2021-07-14,1994.331299
2021-07-15,1911.175659
2021-07-16,1880.382935
2021-07-17,1898.825195
2021-07-18,1895.552124
2021-07-19,1817.296631
2021-07-20,1787.510742
2021-07-21,1990.970825
2021-07-22,2025.202759
2021-07-23,2124.776611
2021-07-24,2189.218750
2021-07-25,2191.373779
2021-07-26,2233.366699
2021-07-27,2298.333496
2021-07-28,2296.545410
2021-07-29,2380.956787
2021-07-30,2466.961426
2021-07-31,2536.209961
2021-08-01,2561.852051
2021-08-02,2610.153320
2021-08-03,2502.349609
2021-08-04,2724.619873
2021-08-05,2827.328857
2021-08-06,2890.941650
2021-08-07,3157.238770
2021-08-08,3013.732666
2021-08-09,3167.856201
2021-08-10,3141.691162
2021-08-11,3164.245117
2021-08-12,3043.414307
2021-08-13,3322.211670
2021-08-14,3265.443359
2021-08-15,3310.504150
2021-08-16,3156.509521
2021-08-17,3014.845947
2021-08-18,3020.089844
2021-08-19,3182.702148
2021-08-20,3286.935303
2021-08-21,3226.083984
2021-08-22,3242.115479
2021-08-23,3319.257324
2021-08-24,3172.456299
2021-08-25,3224.915283
2021-08-26,3100.325439
2021-08-27,3270.600830
2021-08-28,3244.403320
2021-08-29,3227.002686
2021-08-30,3224.374268
2021-08-31,3433.732666
2021-09-01,3834.828125
2021-09-02,3790.989990
2021-09-03,3940.614746
2021-09-04,3887.828369
2021-09-05,3952.133545
2021-09-06,3928.379395
2021-09-07,3426.394287
2021-09-08,3497.315186
2021-09-09,3427.340088
2021-09-10,3211.505859
2021-09-11,3270.278076
2021-09-12,3410.134521
2021-09-13,3285.511719
2021-09-14,3429.169678
2021-09-15,3615.282715
2021-09-16,3571.294922
2021-09-17,3398.538818
2021-09-18,3432.018311
2021-09-19,3329.447998
2021-09-20,2958.993408
2021-09-21,2764.431152
2021-09-22,3077.867920
2021-09-23,3155.523682
2021-09-24,2931.669189
2021-09-25,2925.565674
2021-09-26,3062.265381
2021-09-27,3088.610596
